County,MedianHouseholdIncome,TotalPopulation,PopAbove20,Citizens,MedianAge,PctMale,PctWhite,PctCollegePlusEdu,PctUninsured,PctForeignBorn,PctNonCitizen,PctDisability,PctUnemployed,PctSSI,PctOASDI,MedianHousingCosts,PctReligious,WoodardAmericanNation,LandAreaSqMiles,NCHS_UrbanRural2013,State,FoundryCounty,MexicanBorderCounty
48457,41360,21462,16913,21245,42.8,54.2%,86.3%,12.3%,15.5%,1.6%,1.0%,21.3%,7.1%,3.1%,0.011,496,0.601062343,Deep South,924.4949497,Noncore (nonmetropolitan),48,FALSE,FALSE
48459,46673,40096,29189,39106,40.5,49.8%,87.4%,15.0%,18.2%,3.1%,2.5%,18.8%,6.1%,2.8%,0.01,660,0.477204709,Deep South,582.9337725,Small metro,48,FALSE,FALSE
48461,46131,3405,2255,3130,31.9,47.7%,60.4%,9.1%,24.0%,11.0%,8.1%,13.9%,5.0%,2.2%,0.008,509,0.693098385,Greater Appalachia,1241.322534,Noncore (nonmetropolitan),48,FALSE,FALSE
48463,38568,26952,18503,24852,34.1,48.9%,93.8%,15.6%,22.3%,11.7%,7.8%,13.0%,5.2%,4.2%,0.019,546,0.76398783,El Norte,1551.945235,Micropolitan (nonmetropolitan),48,FALSE,TRUE
48465,42174,48980,33232,42854,31.7,50.7%,94.5%,13.9%,22.3%,20.7%,12.5%,11.6%,6.0%,4.6%,0.026,659,0.382258065,El Norte,3144.749449,Micropolitan (nonmetropolitan),48,FALSE,TRUE
48467,44002,52736,39115,51025,43.5,49.3%,95.2%,15.1%,20.8%,5.2%,3.2%,18.2%,4.1%,2.3%,0.008,663,0.478989684,Deep South,842.5659087,Noncore (nonmetropolitan),48,FALSE,FALSE
48469,51758,90099,64144,86581,35.7,49.0%,88.5%,17.3%,18.6%,5.9%,3.9%,15.1%,4.9%,2.9%,0.009,790,0.72648975,Deep South,882.1063338,Small metro,48,FALSE,FALSE
48471,37666,69330,54209,66768,35,58.4%,74.3%,15.2%,11.6%,5.7%,3.7%,7.0%,5.1%,2.0%,0.006,741,0.414914179,Deep South,784.1864387,Micropolitan (nonmetropolitan),48,FALSE,FALSE
48473,51348,45847,30560,41223,29.1,50.3%,71.4%,13.5%,22.6%,13.9%,10.1%,13.2%,5.3%,2.0%,0.006,826,0.317229044,Deep South,513.3364455,Large fringe metro,48,FALSE,FALSE
48475,51345,11225,7657,10709,34.8,49.8%,85.4%,10.4%,18.9%,8.1%,4.6%,15.5%,5.3%,2.4%,0.009,510,0.600534521,Greater Appalachia,835.602713,Noncore (nonmetropolitan),48,FALSE,FALSE
48477,51269,34236,25107,32906,42,50.1%,79.0%,20.1%,16.1%,7.4%,3.9%,15.1%,5.0%,2.8%,0.009,721,0.68086225,Deep South,603.9601783,Micropolitan (nonmetropolitan),48,FALSE,FALSE
48479,38862,263251,163642,215009,28.3,48.7%,94.7%,12.6%,31.6%,25.7%,18.3%,12.2%,4.4%,4.8%,0.019,817,0.559325511,El Norte,3361.477482,Medium metro,48,FALSE,TRUE
48481,45176,41264,29348,38439,37.3,49.2%,83.5%,13.7%,20.2%,8.7%,6.8%,14.8%,4.6%,2.8%,0.011,651,0.811651803,Deep South,1086.150492,Micropolitan (nonmetropolitan),48,FALSE,FALSE
48483,52221,5618,4088,5117,39,50.6%,90.2%,15.8%,23.2%,10.6%,8.9%,13.8%,4.5%,1.3%,0.005,542,0.417942328,Greater Appalachia,914.522951,Noncore (nonmetropolitan),48,FALSE,FALSE
48485,45543,131957,96564,127372,34,51.7%,83.7%,18.4%,14.9%,6.2%,3.5%,13.2%,4.1%,3.0%,0.01,756,0.66799033,Greater Appalachia,627.7802641,Small metro,48,FALSE,FALSE
48487,41630,13158,9591,12786,37.6,49.8%,84.8%,16.1%,17.9%,3.8%,2.8%,19.3%,4.5%,3.1%,0.011,588,0.850737194,Greater Appalachia,970.8678098,Micropolitan (nonmetropolitan),48,FALSE,FALSE
48489,26495,22002,15537,20273,32.3,54.3%,95.3%,7.0%,28.8%,12.1%,7.9%,15.9%,11.0%,6.1%,0.03,412,0.625715844,El Norte,590.5864674,Micropolitan (nonmetropolitan),48,FALSE,TRUE
48491,73750,473592,332212,444364,35.2,49.1%,85.0%,30.9%,12.4%,11.2%,6.2%,9.2%,3.3%,0.9%,0.003,1276,0.334490447,Greater Appalachia,1118.33306,Large fringe metro,48,FALSE,FALSE
48493,68100,45509,32882,44453,40.4,50.2%,95.8%,18.4%,14.0%,4.3%,2.3%,12.7%,3.7%,1.5%,0.005,886,0.432288119,El Norte,803.7345184,Large fringe metro,48,FALSE,FALSE
48495,55756,7576,5104,6926,33,50.3%,91.3%,10.2%,24.7%,12.4%,8.6%,14.2%,7.3%,3.1%,0.013,389,0.690865892,Greater Appalachia,841.1164692,Noncore (nonmetropolitan),48,FALSE,FALSE
48497,56897,61243,44240,58557,39.3,50.1%,95.9%,14.5%,18.0%,6.6%,4.4%,16.5%,4.4%,1.3%,0.004,909,0.398069984,Greater Appalachia,904.3916153,Large fringe metro,48,FALSE,FALSE
48499,45686,42712,33127,41687,48.2,49.5%,91.4%,16.6%,17.9%,3.7%,2.4%,21.8%,5.1%,2.4%,0.009,680,0.56976962,Greater Appalachia,645.2363026,Noncore (nonmetropolitan),48,FALSE,FALSE
48501,56153,8213,5321,6389,34.1,50.2%,93.4%,12.6%,24.5%,26.8%,22.2%,11.9%,4.5%,1.7%,0.007,507,0.78424449,Greater Appalachia,799.7150679,Noncore (nonmetropolitan),48,FALSE,FALSE
48503,44693,18329,13438,17531,41.9,50.0%,95.7%,15.1%,22.3%,6.2%,4.4%,15.7%,4.3%,2.7%,0.01,599,0.84423591,Greater Appalachia,914.469018,Noncore (nonmetropolitan),48,FALSE,FALSE
48505,32162,14308,9254,11208,29.2,50.0%,97.2%,7.2%,33.4%,27.4%,21.7%,15.3%,9.4%,4.3%,0.021,388,0.300111826,El Norte,998.4123914,Micropolitan (nonmetropolitan),48,FALSE,TRUE
48507,26672,12060,7988,11503,30.5,49.6%,91.6%,9.5%,22.6%,8.7%,4.6%,23.4%,13.7%,6.5%,0.034,380,0.414344942,El Norte,1297.406796,Noncore (nonmetropolitan),48,FALSE,TRUE
49001,50282,6461,4207,6235,33,51.4%,96.7%,15.6%,13.3%,5.1%,3.5%,10.4%,5.2%,1.0%,0.004,722,0.796471134,Far West,2582.900591,Noncore (nonmetropolitan),49,FALSE,FALSE
49003,55038,50991,32847,50280,32,50.4%,95.1%,17.7%,8.7%,2.9%,1.4%,12.0%,3.2%,1.1%,0.003,878,0.884960091,Far West,5745.580284,Medium metro,49,FALSE,FALSE
49005,50497,117449,75672,112014,25,49.9%,92.6%,21.8%,9.9%,7.1%,4.6%,8.7%,2.6%,0.7%,0.002,840,0.841650418,Far West,1164.744928,Small metro,49,FALSE,FALSE
49007,46900,20927,14618,20643,35.1,49.4%,94.0%,18.0%,12.7%,2.4%,1.4%,15.5%,5.0%,2.3%,0.008,614,0.817604052,Far West,1479.183553,Micropolitan (nonmetropolitan),49,FALSE,FALSE
49009,56750,776,580,771,41.3,54.4%,99.0%,20.6%,3.4%,1.7%,0.6%,11.2%,4.2%,#VALUE!,#VALUE!,575,0.895618557,Far West,696.9030406,Noncore (nonmetropolitan),49,FALSE,FALSE
49011,71112,323374,206219,315618,30.2,50.3%,92.5%,26.1%,8.5%,4.7%,2.4%,8.9%,2.9%,0.7%,0.002,1162,0.780675008,Far West,299.0100325,Medium metro,49,FALSE,FALSE
49013,61133,19817,12593,19497,30.2,50.7%,92.7%,13.9%,15.4%,3.0%,1.6%,9.2%,6.8%,1.5%,0.004,814,0.733107938,Far West,3235.343848,Noncore (nonmetropolitan),49,FALSE,FALSE
49015,49787,10728,7139,10579,34.5,50.5%,99.1%,15.2%,13.0%,2.0%,1.4%,15.8%,4.9%,1.2%,0.004,639,0.838087248,Far West,4462.276415,Noncore (nonmetropolitan),49,FALSE,FALSE
49017,42614,5069,3620,4922,39.6,52.0%,96.8%,19.6%,18.6%,3.7%,2.9%,14.0%,4.7%,0.7%,0.003,592,0.760702308,Far West,5175.148301,Noncore (nonmetropolitan),49,FALSE,FALSE
49019,41312,9388,7097,9089,39.1,51.5%,93.9%,23.8%,25.9%,5.9%,3.2%,11.2%,3.4%,1.4%,0.006,650,0.528440562,Far West,3672.849909,Noncore (nonmetropolitan),49,FALSE,FALSE
49021,43855,47139,31131,45891,28.1,50.0%,93.0%,20.5%,18.4%,3.9%,2.6%,11.3%,4.0%,1.4%,0.004,784,0.758819661,Far West,3296.33731,Micropolitan (nonmetropolitan),49,FALSE,FALSE
49023,54761,10400,6351,10297,30,52.0%,95.8%,16.2%,14.6%,1.2%,1.0%,10.4%,2.9%,1.2%,0.004,833,0.822211538,Far West,3391.678677,Medium metro,49,FALSE,FALSE
49025,50194,7202,5338,7160,43.6,48.6%,99.0%,24.9%,19.3%,2.3%,0.6%,16.6%,3.0%,0.9%,0.003,785,0.659539017,Far West,3989.945944,Noncore (nonmetropolitan),49,FALSE,FALSE
49027,51593,12582,8238,11812,34.9,51.0%,90.0%,17.8%,16.9%,7.4%,6.1%,10.7%,3.3%,1.0%,0.004,595,0.8249086,Far West,6604.987758,Noncore (nonmetropolitan),49,FALSE,FALSE
49029,74314,10276,6442,10144,32.3,51.0%,97.8%,25.2%,10.3%,2.2%,1.3%,7.3%,2.7%,0.4%,#VALUE!,1200,0.825905021,Far West,609.1685748,Medium metro,49,FALSE,FALSE
49031,35980,1865,1403,1842,42.9,54.9%,98.8%,17.4%,18.3%,1.4%,1.2%,17.1%,5.5%,1.1%,#VALUE!,422,0.555495979,Far West,758.4381984,Noncore (nonmetropolitan),49,FALSE,FALSE
49033,50781,2292,1459,2281,34.7,47.7%,97.1%,17.7%,14.0%,0.5%,0.5%,14.5%,3.2%,0.4%,#VALUE!,703,0.869109948,Far West,1028.846787,Noncore (nonmetropolitan),49,FALSE,FALSE
49035,62117,1078958,743913,994640,31.8,50.2%,84.8%,25.2%,14.4%,12.3%,7.8%,9.0%,2.9%,1.3%,0.004,1116,0.698904869,Far West,742.0523467,Large central metro,49,FALSE,FALSE
49037,41484,15152,9549,14962,30.6,49.7%,51.2%,16.3%,25.9%,1.8%,1.3%,15.9%,6.1%,4.0%,0.017,490,0.489836325,Far West,7820.008236,Noncore (nonmetropolitan),49,FALSE,FALSE
49039,50323,28261,18789,27409,30.5,52.5%,91.2%,17.8%,14.7%,4.1%,3.0%,10.5%,3.5%,1.2%,0.004,746,0.788082517,Far West,1589.930641,Noncore (nonmetropolitan),49,FALSE,FALSE
49041,46291,20871,13881,20622,34.1,50.9%,96.4%,16.0%,16.8%,1.9%,1.2%,11.6%,3.7%,1.5%,0.005,733,0.87441905,Far West,1910.433483,Noncore (nonmetropolitan),49,FALSE,FALSE
49043,91773,38521,27296,35943,38.2,50.9%,95.7%,38.0%,11.5%,10.3%,6.7%,5.0%,3.4%,0.3%,0.001,1511,0.542742919,Far West,1870.580767,Micropolitan (nonmetropolitan),49,FALSE,FALSE
49045,63552,60893,38037,59345,30.7,50.5%,93.6%,17.5%,10.0%,4.4%,2.5%,10.2%,3.4%,1.1%,0.003,1070,0.839899496,Far West,6941.957405,Large fringe metro,49,FALSE,FALSE
49047,66815,35721,22736,35231,29.7,51.1%,90.2%,13.8%,16.1%,2.8%,1.4%,10.1%,7.8%,1.0%,0.003,944,0.653061224,Far West,4482.368548,Micropolitan (nonmetropolitan),49,FALSE,FALSE
49049,62180,551957,336260,526465,24.4,50.3%,94.3%,23.3%,11.7%,7.1%,4.6%,7.2%,2.8%,0.8%,0.002,1130,0.851176813,Far West,2003.588815,Medium metro,49,FALSE,FALSE
49051,66486,26661,17154,24509,33,50.3%,97.6%,25.8%,14.3%,9.7%,8.1%,7.5%,3.0%,0.4%,0.001,1291,0.588575072,Far West,1177.006995,Micropolitan (nonmetropolitan),49,FALSE,FALSE
49053,50774,148244,101774,143308,34.6,49.4%,93.9%,23.5%,17.2%,5.7%,3.3%,12.7%,3.3%,0.9%,0.003,959,0.704952646,Far West,2426.944519,Small metro,49,FALSE,FALSE
49055,40645,2722,1859,2666,40.3,51.7%,96.4%,27.0%,20.5%,3.0%,2.1%,9.2%,4.4%,0.7%,#VALUE!,558,0.802351212,Far West,2461.076505,Noncore (nonmetropolitan),49,FALSE,FALSE
49057,56581,238682,162620,227009,31.8,50.2%,90.9%,19.4%,13.5%,7.2%,4.9%,11.0%,3.5%,1.5%,0.005,940,0.729502015,Far West,576.2653669,Medium metro,49,FALSE,FALSE
50001,59688,36943,28290,36203,42.8,49.7%,96.3%,29.5%,5.9%,4.3%,2.0%,13.6%,2.5%,1.6%,0.007,1111,0.290826408,Yankeedom,766.3279814,Noncore (nonmetropolitan),50,FALSE,FALSE
50003,49573,36589,28387,36206,46.1,49.1%,98.5%,29.5%,5.2%,2.4%,1.0%,16.8%,3.1%,3.4%,0.013,991,0.353384897,Yankeedom,675.001413,Micropolitan (nonmetropolitan),50,FALSE,FALSE
50005,45323,31012,23607,30707,43.1,49.7%,98.1%,24.7%,6.5%,1.8%,1.0%,18.6%,3.2%,3.2%,0.014,842,0.336418161,Yankeedom,649.0191056,Noncore (nonmetropolitan),50,FALSE,FALSE
50007,65350,159711,121132,153896,36.3,48.8%,93.5%,37.2%,4.5%,7.8%,3.6%,10.7%,2.2%,2.0%,0.007,1298,0.383185879,Yankeedom,536.5817017,Small metro,50,FALSE,FALSE
50009,36599,6207,4962,6105,48.8,50.1%,98.1%,19.3%,8.9%,3.5%,1.6%,20.3%,4.2%,3.5%,0.017,701,0.158208474,Yankeedom,663.603856,Micropolitan (nonmetropolitan),50,FALSE,FALSE
50011,58199,48418,36021,47983,39.9,49.6%,98.2%,22.7%,5.5%,2.7%,0.9%,12.7%,2.6%,2.6%,0.011,1049,0.427547606,Yankeedom,633.8383344,Small metro,50,FALSE,FALSE
50013,62608,6952,5470,6881,47.1,49.2%,98.6%,33.1%,4.5%,3.8%,1.0%,12.1%,2.9%,2.0%,0.009,1308,0.471087457,Yankeedom,81.80795673,Small metro,50,FALSE,FALSE
50015,50939,25027,18825,24531,40.5,49.7%,97.3%,31.5%,8.6%,3.3%,2.0%,11.5%,3.2%,2.0%,0.009,1076,0.184920286,Yankeedom,458.8721109,Noncore (nonmetropolitan),50,FALSE,FALSE
50017,53869,28929,22381,28816,45,49.6%,98.0%,28.6%,6.1%,1.8%,0.4%,16.1%,2.4%,2.4%,0.011,1027,0.143281828,Yankeedom,687.0260724,Micropolitan (nonmetropolitan),50,FALSE,FALSE
50019,42831,27146,20984,26839,44.8,50.1%,98.4%,21.2%,7.5%,4.0%,1.1%,15.5%,3.7%,3.7%,0.017,808,0.292566124,Yankeedom,693.5847605,Noncore (nonmetropolitan),50,FALSE,FALSE
50021,49372,60530,47356,59966,45.5,49.0%,98.2%,26.9%,6.3%,2.4%,0.9%,15.3%,3.2%,3.3%,0.015,920,0.390484057,Yankeedom,929.8160595,Micropolitan (nonmetropolitan),50,FALSE,FALSE
50023,58788,59132,45597,58426,43.2,49.4%,97.9%,34.4%,5.0%,3.5%,1.2%,11.4%,2.6%,2.4%,0.011,1075,0.354867077,Yankeedom,687.0385613,Micropolitan (nonmetropolitan),50,FALSE,FALSE
50025,51045,43858,34384,43317,45.8,49.3%,97.3%,31.1%,6.1%,3.2%,1.2%,15.2%,2.8%,2.8%,0.011,1010,0.315518263,Yankeedom,785.5021327,Noncore (nonmetropolitan),50,FALSE,FALSE
50027,52965,56150,44386,55322,46.8,49.0%,97.6%,32.3%,6.9%,3.3%,1.5%,15.5%,2.5%,2.3%,0.01,1021,0.266322351,Yankeedom,969.5773119,Micropolitan (nonmetropolitan),50,FALSE,FALSE
51001,39412,33115,25418,31332,45.3,48.7%,69.4%,17.8%,17.3%,6.6%,5.4%,12.3%,4.6%,3.6%,0.014,645,0.421983995,Tidewater,449.3076504,Noncore (nonmetropolitan),51,FALSE,FALSE
51003,68449,103108,75806,97211,38.6,47.9%,84.4%,38.9%,8.0%,10.0%,5.7%,9.1%,3.6%,0.9%,0.003,1184,0.240611786,Tidewater,720.8021997,Small metro,51,FALSE,FALSE
51005,45007,16066,12574,15907,47.2,49.1%,93.9%,17.8%,8.5%,1.3%,1.0%,18.5%,5.1%,2.0%,0.007,548,0.349433586,Greater Appalachia,445.4653173,Noncore (nonmetropolitan),51,FALSE,FALSE
51007,56850,12777,9708,12767,45.8,50.8%,74.8%,15.2%,14.2%,0.3%,0.1%,14.9%,4.1%,2.4%,0.008,905,0.358691399,Tidewater,355.2691078,Large fringe metro,51,FALSE,FALSE
51009,47558,32148,24512,31825,43.6,48.1%,79.3%,18.4%,11.8%,1.9%,1.0%,14.3%,4.3%,2.6%,0.009,728,0.414924723,Greater Appalachia,473.9377905,Medium metro,51,FALSE,FALSE
51011,48823,15208,11587,15160,42.3,48.5%,79.0%,18.8%,10.5%,0.7%,0.3%,16.9%,4.5%,3.5%,0.014,724,0.369082062,Greater Appalachia,333.4722961,Medium metro,51,FALSE,FALSE
51013,105763,223945,183535,194878,33.9,50.0%,74.7%,57.6%,9.5%,22.9%,13.0%,5.3%,2.8%,1.0%,0.003,1962,0.289508585,Tidewater,25.99179078,Large central metro,51,FALSE,FALSE
51015,54558,74053,57455,73386,44.2,50.6%,94.2%,20.4%,10.0%,1.4%,0.9%,13.3%,4.0%,0.9%,0.003,845,0.379282406,Greater Appalachia,967.0428945,Small metro,51,FALSE,FALSE
51017,43646,4583,3608,4493,48.3,48.7%,95.7%,19.7%,13.8%,2.9%,2.0%,14.4%,3.6%,2.1%,0.01,579,0.537857299,Greater Appalachia,529.1602823,Noncore (nonmetropolitan),51,FALSE,FALSE
51019,56316,76463,58663,75792,45.3,49.1%,91.3%,25.1%,9.2%,1.9%,0.9%,13.9%,4.2%,1.6%,0.006,819,0.366268653,Greater Appalachia,759.9008113,Medium metro,51,FALSE,FALSE
51021,45294,6662,5423,6639,44.8,55.8%,94.7%,16.8%,7.5%,1.1%,0.3%,15.2%,5.0%,2.0%,0.008,450,0.315070549,Greater Appalachia,357.7297588,Noncore (nonmetropolitan),51,FALSE,FALSE
51023,60454,33155,25451,32951,46.4,49.5%,95.4%,25.0%,4.8%,2.4%,0.6%,13.8%,3.8%,2.2%,0.008,942,0.469099683,Greater Appalachia,541.2047677,Medium metro,51,FALSE,FALSE
51025,36919,16930,13365,16788,41.7,52.5%,42.6%,14.7%,12.1%,1.4%,0.8%,16.2%,5.7%,4.0%,0.015,680,0.444063792,Tidewater,566.1959311,Noncore (nonmetropolitan),51,FALSE,FALSE
51027,29679,23486,18825,23418,45.5,50.6%,96.4%,12.1%,11.9%,0.7%,0.3%,23.7%,9.4%,7.0%,0.022,405,0.242442306,Greater Appalachia,502.7628781,Noncore (nonmetropolitan),51,FALSE,FALSE
51029,40331,17068,13449,16985,42.2,55.5%,63.2%,11.6%,13.9%,1.2%,0.5%,16.3%,4.9%,2.7%,0.011,717,0.203011483,Tidewater,579.6565416,Small metro,51,FALSE,FALSE
51031,47699,55012,42158,54056,42.4,48.5%,84.1%,19.2%,11.2%,2.3%,1.7%,14.7%,4.4%,2.0%,0.007,718,0.405984149,Greater Appalachia,503.882384,Medium metro,51,FALSE,FALSE
51033,59227,29349,21993,29182,39.1,49.4%,68.0%,16.9%,10.9%,2.1%,0.6%,12.2%,4.2%,1.7%,0.006,1132,0.3271321,Tidewater,527.5200879,Large fringe metro,51,FALSE,FALSE
51035,35000,29856,23400,29474,46.1,50.1%,98.7%,18.7%,14.1%,1.9%,1.3%,17.8%,5.5%,1.9%,0.008,497,0.35068328,Greater Appalachia,474.653317,Noncore (nonmetropolitan),51,FALSE,FALSE
51036,49563,7118,5782,7086,48.6,49.5%,44.2%,13.8%,11.9%,1.1%,0.4%,15.0%,4.2%,1.7%,0.008,801,0.497330711,Tidewater,182.8170495,Large fringe metro,51,FALSE,FALSE
51037,35079,12313,9310,12275,44.6,49.8%,67.9%,15.0%,16.2%,0.8%,0.3%,21.2%,5.2%,4.7%,0.021,555,0.62706083,Tidewater,475.292355,Noncore (nonmetropolitan),51,FALSE,FALSE
51041,72609,328176,236846,314618,38.2,48.1%,71.1%,29.6%,9.3%,8.0%,4.1%,10.0%,3.9%,1.3%,0.003,1261,0.374232119,Tidewater,423.373246,Large fringe metro,51,FALSE,FALSE
51043,71295,14299,10810,13994,45.7,49.2%,90.8%,27.6%,12.9%,4.1%,2.1%,10.8%,3.8%,1.1%,0.005,1322,0.391216169,Greater Appalachia,175.8950069,Large fringe metro,51,FALSE,FALSE
51045,44330,5212,3935,5212,47.1,48.0%,99.4%,15.8%,11.4%,0.3%,0.0%,20.7%,4.5%,2.1%,0.008,590,0.454528012,Greater Appalachia,329.5345799,Medium metro,51,FALSE,FALSE
51047,66697,48424,34890,46254,38.9,50.4%,80.7%,19.2%,12.1%,6.5%,4.5%,10.1%,3.9%,1.8%,0.006,1288,0.347554931,Tidewater,379.2417657,Large fringe metro,51,FALSE,FALSE
51049,39301,9859,7543,9859,44.3,50.1%,66.3%,15.3%,18.1%,0.3%,0.0%,17.2%,4.8%,2.2%,0.009,843,0.284613044,Tidewater,297.4605651,Noncore (nonmetropolitan),51,FALSE,FALSE
51051,33624,15463,12001,15347,43.4,50.8%,98.8%,13.5%,11.0%,0.9%,0.8%,23.9%,8.9%,6.1%,0.021,393,0.136842786,Greater Appalachia,330.5451954,Micropolitan (nonmetropolitan),51,FALSE,FALSE
51053,51397,28110,21426,27709,42.4,49.6%,65.6%,15.7%,10.7%,2.1%,1.4%,16.8%,4.6%,1.7%,0.005,890,0.265777303,Tidewater,503.7190755,Large fringe metro,51,FALSE,FALSE
51057,42760,11151,8555,11125,44.8,46.3%,58.0%,14.7%,12.8%,1.3%,0.2%,12.2%,4.8%,3.3%,0.01,801,0.412608735,Tidewater,257.0895743,Noncore (nonmetropolitan),51,FALSE,FALSE
51059,112552,1128722,830662,967753,37.4,49.5%,66.9%,44.3%,10.7%,29.9%,14.3%,6.5%,3.4%,1.0%,0.002,1972,0.430892638,Tidewater,390.8601781,Large fringe metro,51,FALSE,FALSE
51061,91609,67463,49497,65429,41.5,49.4%,90.4%,27.7%,9.2%,6.0%,3.0%,10.6%,3.6%,0.8%,0.003,1556,0.435557268,Greater Appalachia,647.6571287,Large fringe metro,51,FALSE,FALSE
51063,48005,15523,11999,15455,45.2,50.2%,96.7%,19.4%,10.5%,1.9%,0.4%,14.2%,3.9%,2.0%,0.008,541,0.350705405,Greater Appalachia,380.9246368,Small metro,51,FALSE,FALSE
51065,63938,26014,19911,25473,41.6,45.8%,82.9%,28.2%,8.2%,3.3%,2.1%,12.9%,3.3%,0.9%,0.003,1173,0.216998539,Tidewater,286.0101442,Small metro,51,FALSE,FALSE
51067,46870,56315,43585,55459,45,49.0%,90.3%,20.6%,13.0%,2.3%,1.5%,15.1%,4.3%,2.2%,0.008,712,0.429885466,Greater Appalachia,690.4399653,Medium metro,51,FALSE,FALSE
51069,69098,81340,60143,78906,40.1,49.7%,92.9%,25.3%,11.4%,5.4%,3.0%,11.5%,3.5%,1.1%,0.004,1148,0.319387755,Greater Appalachia,413.4994489,Small metro,51,FALSE,FALSE
51071,46390,16907,13078,16767,43.9,49.0%,96.7%,17.4%,14.9%,1.7%,0.8%,20.5%,5.2%,3.5%,0.015,573,0.512450464,Greater Appalachia,355.8164056,Small metro,51,FALSE,FALSE
51073,61121,37001,28489,36774,43.6,49.4%,90.6%,24.0%,11.7%,2.1%,0.6%,13.8%,3.7%,1.7%,0.007,1082,0.411556444,Tidewater,217.8067588,Large fringe metro,51,FALSE,FALSE
51075,79330,21721,17053,21527,47.2,49.4%,80.3%,33.4%,5.9%,3.7%,0.9%,11.0%,3.9%,1.1%,0.004,1188,0.658625293,Tidewater,281.4247926,Large fringe metro,51,FALSE,FALSE
51077,29942,15573,12542,15403,47.6,49.3%,96.6%,14.6%,12.8%,1.5%,1.1%,18.8%,5.6%,2.4%,0.01,435,0.467796828,Greater Appalachia,442.2168742,Noncore (nonmetropolitan),51,FALSE,FALSE
51079,61550,18938,13968,18350,40.1,48.8%,90.7%,21.1%,14.7%,4.3%,3.1%,13.3%,3.2%,1.3%,0.005,1164,0.187559404,Tidewater,156.1441533,Small metro,51,FALSE,FALSE
51081,38012,11760,9699,11662,42.9,62.1%,40.2%,10.2%,6.0%,1.0%,0.8%,13.5%,4.9%,0.6%,0.003,653,0.232227891,Tidewater,295.232995,Noncore (nonmetropolitan),51,FALSE,FALSE
51083,35240,35506,27211,35327,45.3,47.6%,61.0%,16.4%,14.7%,1.3%,0.5%,18.1%,5.7%,4.4%,0.018,535,0.696417507,Tidewater,817.7297409,Noncore (nonmetropolitan),51,FALSE,FALSE
51085,78645,101340,74941,99774,41.9,49.0%,88.2%,29.6%,5.9%,3.6%,1.5%,10.0%,3.6%,0.9%,0.003,1250,0.482889284,Tidewater,468.5670176,Large fringe metro,51,FALSE,FALSE
51087,61934,318864,236551,298165,37.9,47.2%,60.7%,32.2%,10.6%,11.9%,6.5%,10.2%,3.9%,1.6%,0.004,1151,0.490403432,Tidewater,233.7028974,Large fringe metro,51,FALSE,FALSE
51089,35293,52580,40919,51477,46,48.1%,74.6%,15.9%,13.8%,3.1%,2.1%,18.4%,5.4%,4.5%,0.016,548,0.494598707,Greater Appalachia,382.3464325,Micropolitan (nonmetropolitan),51,FALSE,FALSE
51091,43914,2244,1896,2244,59,44.7%,99.6%,21.0%,18.9%,0.7%,0.0%,18.4%,3.5%,1.1%,0.005,430,0.629233512,Greater Appalachia,415.1559731,Noncore (nonmetropolitan),51,FALSE,FALSE
51093,65741,35740,27283,35261,44.5,49.0%,74.7%,25.2%,9.2%,2.7%,1.3%,11.9%,4.3%,1.4%,0.005,1134,0.39043089,Tidewater,315.6247844,Large fringe metro,51,FALSE,FALSE
51095,75710,70673,54560,68739,45.4,48.4%,82.0%,39.1%,7.5%,6.4%,2.7%,10.6%,3.9%,1.1%,0.004,1266,0.373325032,Tidewater,142.4683866,Large fringe metro,51,FALSE,FALSE
51097,48292,7106,5622,6941,45.9,51.6%,72.1%,17.3%,15.9%,2.7%,2.3%,11.4%,4.3%,2.2%,0.008,777,0.307627357,Tidewater,315.1704711,Noncore (nonmetropolitan),51,FALSE,FALSE
51099,81688,24933,17638,24803,36.6,50.2%,79.7%,25.7%,7.6%,1.9%,0.5%,10.7%,4.1%,1.0%,0.003,1394,0.311795612,Tidewater,179.638111,Noncore (nonmetropolitan),51,FALSE,FALSE
51101,62031,16097,11952,16001,40.7,48.8%,78.1%,18.0%,9.7%,2.1%,0.6%,10.9%,3.8%,1.3%,0.004,1170,0.424178418,Tidewater,273.9410756,Large fringe metro,51,FALSE,FALSE
51103,50374,11129,9245,11048,55.6,47.1%,70.8%,28.3%,11.6%,1.8%,0.7%,15.4%,4.5%,2.6%,0.011,751,0.648665648,Tidewater,133.3066754,Noncore (nonmetropolitan),51,FALSE,FALSE
51105,31086,25206,19920,25190,42.8,52.5%,94.8%,13.4%,14.4%,0.4%,0.1%,24.3%,6.7%,6.5%,0.025,419,0.555542331,Greater Appalachia,435.5188515,Noncore (nonmetropolitan),51,FALSE,FALSE
51107,123453,351129,239118,314269,35.3,49.6%,71.8%,40.9%,7.9%,23.2%,10.5%,5.3%,3.3%,0.6%,0.001,2211,0.341244956,Greater Appalachia,515.7564018,Large fringe metro,51,FALSE,FALSE
51109,57829,33986,26072,33396,43.7,49.3%,80.3%,19.4%,16.4%,3.2%,1.7%,14.6%,3.7%,1.9%,0.007,1002,0.296004237,Tidewater,496.3009998,Noncore (nonmetropolitan),51,FALSE,FALSE
